Env,Hybrid,Yield_Mg_ha
NCH1_2024,GEMS-0113_FBLL_0006/LH287,11.55920263
NCH1_2024,GEMS-0113_FBLL_0007/LH287,11.10175629
NCH1_2024,GEMS-0113_FBLL_0010/LH287,12.30467215
NCH1_2024,GEMS-0113_FBLL_0010/PHP02,6.967717682
NCH1_2024,GEMS-0113_FBLL_0011/LH287,8.509780873
NCH1_2024,GEMS-0113_FBLL_0011/PHP02,5.304333933
NCH1_2024,GEMS-0113_FBLL_0013/PHP02,4.572547418
NCH1_2024,GEMS-0113_FBLL_0015/LH287,11.07145054
NCH1_2024,GEMS-0113_FBLL_0015/PHP02,8.979849848
NCH1_2024,GEMS-0113_PHB47_0001/PHP02,6.802040963
NCH1_2024,GEMS-0113_PHB47_0003/LH287,9.641975472
NCH1_2024,GEMS-0113_PHB47_0003/PHP02,9.175203315
NCH1_2024,GEMS-0113_PHB47_0004/LH287,7.956658608
NCH1_2024,GEMS-0113_PHB47_0006/LH287,10.37812602
NCH1_2024,GEMS-0113_PHB47_0006/PHP02,10.18521567
NCH1_2024,GEMS-0113_PHB47_0007/LH287,8.270490432
NCH1_2024,GEMS-0113_PHB47_0007/PHP02,5.019266799
NCH1_2024,GEMS-0113_PHB47_0008/LH287,9.078230908
NCH1_2024,GEMS-0113_PHB47_0008/PHP02,9.489031953
NCH1_2024,GEMS-0113_PHB47_0009/PHP02,6.608557974
NCH1_2024,GEMS-0113_PHB47_0011/LH287,11.19557311
NCH1_2024,GEMS-0113_PHB47_0011/PHP02,5.555315035
NCH1_2024,GEMS-0113_PHB47_0012/LH287,9.948670656
NCH1_2024,GEMS-0113_PHB47_0013/LH287,9.869864307
NCH1_2024,GEMS-0113_PHB47_0014/LH287,11.45359472
NCH1_2024,GEMS-0113_PHB47_0015/LH287,11.72116996
NCH1_2024,GEMS-0113_PHB47_0015/PHP02,9.720964347
NCH1_2024,GEMS-0113_PHB47_0017/LH287,11.3743974
NCH1_2024,GEMS-0113_PHB47_0017/PHP02,6.182476147
NCH1_2024,GEMS-0113_PHB47_0019/LH287,11.12017945
NCH1_2024,GEMS-0113_PHB47_0019/PHP02,5.839168057
NCH1_2024,GEMS-0113_PHB47_0020/LH287,7.342404446
NCH1_2024,GEMS-0113_PHB47_0020/PHP02,8.676933106
NCH1_2024,GEMS-0113_PHB47_0021/LH287,10.10194634
NCH1_2024,GEMS-0113_PHB47_0021/PHP02,6.953793937
NCH1_2024,GEMS-0113_PHBW8_0001/LH287,9.227959455
NCH1_2024,GEMS-0113_PHBW8_0001/PHP02,9.591566028
NCH1_2024,GEMS-0113_PHBW8_0002/LH287,10.68058949
NCH1_2024,GEMS-0113_PHBW8_0004/PHP02,7.527616682
NCH1_2024,GEMS-0113_PHBW8_0005/LH287,9.763859997
NCH1_2024,GEMS-0113_PHBW8_0005/PHP02,9.079216222
NCH1_2024,GEMS-0113_PHBW8_0006/LH287,10.17462908
NCH1_2024,GEMS-0113_PHBW8_0006/PHP02,9.20918699
NCH1_2024,GEMS-0113_PHBW8_0007/LH287,6.078828723
NCH1_2024,GEMS-0113_PHBW8_0007/PHP02,9.041311913
NCH1_2024,GEMS-0113_PHBW8_0008/PHP02,8.321361429
NCH1_2024,GEMS-0113_PHBW8_0009/LH287,10.17301183
NCH1_2024,GEMS-0113_PHBW8_0009/PHP02,7.253608531
NCH1_2024,GEMS-0113_PHBW8_0010/LH287,9.616630408
NCH1_2024,GEMS-0113_PHBW8_0010/PHP02,9.54183196
NCH1_2024,GEMS-0113_PHBW8_0011/LH287,10.17030016
NCH1_2024,GEMS-0113_PHBW8_0011/PHP02,7.321466022
NCH1_2024,GEMS-0113_PHBW8_0012/LH287,9.295571579
NCH1_2024,GEMS-0113_PHBW8_0013/LH287,9.68217743
NCH1_2024,GEMS-0113_PHBW8_0013/PHP02,4.991731434
NCH1_2024,GEMS-0113_PHBW8_0014/LH287,6.279991792
NCH1_2024,GEMS-0113_PHBW8_0014/PHP02,7.147795817
NCH1_2024,GEMS-0113_PHBW8_0017/LH287,8.170864454
NCH1_2024,GEMS-0219_3AZA1_0001/LH287,8.99574702
NCH1_2024,GEMS-0219_3AZA1_0001/PHP02,8.585662469
NCH1_2024,GEMS-0219_3AZA1_0002/LH287,8.326914842
NCH1_2024,GEMS-0219_3AZA1_0002/PHP02,6.417869693
NCH1_2024,GEMS-0219_3AZA1_0003/LH287,8.94887923
NCH1_2024,GEMS-0219_3AZA1_0004/LH287,6.472911131
NCH1_2024,GEMS-0219_3AZA1_0005/LH287,8.276313344
NCH1_2024,GEMS-0219_3AZA1_0005/PHP02,6.525078833
NCH1_2024,GEMS-0219_3AZA1_0007/LH287,7.602748591
NCH1_2024,GEMS-0219_3AZA1_0007/PHP02,9.448023434
NCH1_2024,GEMS-0219_3AZA1_0009/LH287,8.510422371
NCH1_2024,GEMS-0219_3AZA1_0009/PHP02,6.88688085
NCH1_2024,GEMS-0219_3AZA1_0010/LH287,9.321837288
NCH1_2024,GEMS-0219_3AZA1_0010/PHP02,7.477719179
NCH1_2024,GEMS-0219_3AZA1_0012/LH287,9.904297606
NCH1_2024,GEMS-0219_3AZA1_0012/PHP02,5.023460154
NCH1_2024,GEMS-0219_3AZA1_0014/PHP02,6.921064485
NCH1_2024,GEMS-0219_FBLL_0002/LH287,12.72695594
NCH1_2024,GEMS-0219_FBLL_0002/PHP02,8.662220497
NCH1_2024,GEMS-0219_FBLL_0003/LH287,9.915138137
NCH1_2024,GEMS-0219_FBLL_0004/LH287,10.63313516
NCH1_2024,GEMS-0219_FBLL_0005/LH287,11.02220787
NCH1_2024,GEMS-0219_FBLL_0005/PHP02,8.464801071
NCH1_2024,GEMS-0219_FBLL_0006/LH287,8.726611263
NCH1_2024,GEMS-0219_FBLL_0006/PHP02,7.348218218
NCH1_2024,GEMS-0219_FBLL_0007/LH287,9.767996181
NCH1_2024,GEMS-0219_FBLL_0007/PHP02,6.78958211
NCH1_2024,GEMS-0219_FBLL_0008/LH287,13.78614159
NCH1_2024,GEMS-0219_FBLL_0008/PHP02,6.009442594
NCH1_2024,GEMS-0219_FBLL_0009/PHP02,4.382403027
NCH1_2024,GEMS-0219_FBLL_0010/LH287,12.12363445
NCH1_2024,GEMS-0219_FBLL_0010/PHP02,8.969373653
NCH1_2024,GEMS-0219_FBLL_0011/PHP02,7.263474156
NCH1_2024,GEMS-0219_FBLL_0012/PHP02,5.851001691
NCH1_2024,GEMS-0219_FBLL_0013/PHP02,8.694085204
NCH1_2024,GEMS-0219_FBLL_0014/PHP02,8.986470971
NCH1_2024,GEMS-0219_FBLL_0015/PHP02,9.961139962
NCH1_2024,GEMS-0219_FBLL_0017/PHP02,6.637045686
NCH1_2024,GEMS-0219_FBLL_0018/LH287,9.917291949
NCH1_2024,GEMS-0219_FBLL_0018/PHP02,7.821514624
NCH1_2024,GEMS-0219_FBLL_0019/LH287,11.00705189
NCH1_2024,GEMS-0219_FBLL_0020/LH287,11.74352829
NCH1_2024,GEMS-0219_FBLL_0021/LH287,10.64721249
NCH1_2024,GEMS-0219_FBLL_0021/PHP02,5.36704848
NCH1_2024,GEMS-0219_FBLL_0022/PHP02,7.519823413
NCH1_2024,GEMS-0219_FBLL_0023/LH287,11.05480441
NCH1_2024,GEMS-0219_FBLL_0023/PHP02,8.026494604
NCH1_2024,GEMS-0219_FBLL_0025/LH287,8.929578107
NCH1_2024,GEMS-0219_FBLL_0025/PHP02,9.01434977
NCH1_2024,GEMS-0219_FBLL_0027/LH287,7.910348288
NCH1_2024,GEMS-0219_FBLL_0027/PHP02,8.59017517
NCH1_2024,GEMS-0219_FBLL_0028/LH287,11.71532226
NCH1_2024,GEMS-0219_FBLL_0028/PHP02,7.220045619
NCH1_2024,GEMS-0219_FBLL_0030/LH287,9.047148451
NCH1_2024,GEMS-0219_PHB47_0001/LH287,10.63469157
NCH1_2024,GEMS-0219_PHB47_0001/PHP02,6.980676809
NCH1_2024,GEMS-0219_PHB47_0002/LH287,9.804571736
NCH1_2024,GEMS-0219_PHB47_0002/PHP02,6.95849686
NCH1_2024,GEMS-0219_PHB47_0003/LH287,9.666741013
NCH1_2024,GEMS-0219_PHB47_0003/PHP02,4.602038367
NCH1_2024,GEMS-0219_PHB47_0004/PHP02,6.017218489
NCH1_2024,GEMS-0219_PHB47_0005/PHP02,7.440609375
NCH1_2024,GEMS-0219_PHB47_0006/LH287,9.346399494
NCH1_2024,GEMS-0219_PHB47_0006/PHP02,6.015245612
NCH1_2024,GEMS-0219_PHB47_0011/LH287,10.59222063
NCH1_2024,GEMS-0219_PHB47_0011/PHP02,8.397573807
NCH1_2024,GEMS-0219_PHB47_0014/LH287,10.95754336
NCH1_2024,GEMS-0219_PHB47_0014/PHP02,9.239764349
NCH1_2024,GEMS-0219_PHB47_0017/LH287,8.915441627
NCH1_2024,GEMS-0219_PHB47_0017/PHP02,7.380502284
NCH1_2024,GEMS-0219_PHBW8_0001/LH287,9.738286934
NCH1_2024,GEMS-0219_PHBW8_0001/PHP02,5.508855135
NCH1_2024,GEMS-0219_PHBW8_0002/LH287,9.737560096
NCH1_2024,GEMS-0219_PHBW8_0002/PHP02,6.354979435
NCH1_2024,GEMS-0219_PHBW8_0003/LH287,10.84819534
NCH1_2024,GEMS-0219_PHBW8_0003/PHP02,7.431768061
NCH1_2024,GEMS-0219_PHBW8_0004/PHP02,7.121123301
NCH1_2024,GEMS-0219_PHBW8_0006/LH287,9.196396041
NCH1_2024,GEMS-0219_PHBW8_0006/PHP02,7.892328408
NCH1_2024,GEMS-0219_PHBW8_0008/LH287,9.4525516
NCH1_2024,GEMS-0219_PHBW8_0008/PHP02,7.212324817
NCH1_2024,GEMS-0219_PHBW8_0009/LH287,8.602688296
NCH1_2024,GEMS-0219_PHBW8_0009/PHP02,5.142973547
NCH1_2024,GEMS-0227_3AZA1_0001/LH287,7.786059583
NCH1_2024,GEMS-0227_3AZA1_0001/PHP02,8.224672146
NCH1_2024,GEMS-0227_3AZA1_0002/LH287,6.849966484
NCH1_2024,GEMS-0227_3AZA1_0002/PHP02,10.50476961
NCH1_2024,GEMS-0227_3AZA1_0003/LH287,7.899793436
NCH1_2024,GEMS-0227_3AZA1_0004/PHP02,7.173349065
NCH1_2024,GEMS-0227_3AZA1_0005/LH287,7.304746013
NCH1_2024,GEMS-0227_3AZA1_0005/PHP02,6.984537514
NCH1_2024,GEMS-0227_3AZA1_0006/PHP02,8.852793233
NCH1_2024,GEMS-0227_3AZA1_0007/LH287,8.521591692
NCH1_2024,GEMS-0227_3AZA1_0007/PHP02,7.789790718
NCH1_2024,GEMS-0227_3AZA1_0008/PHP02,8.71755635
NCH1_2024,GEMS-0227_3AZA1_0009/LH287,10.39191117
NCH1_2024,GEMS-0227_3AZA1_0009/PHP02,6.900449489
NCH1_2024,GEMS-0227_3AZA1_0010/LH287,6.77448054
NCH1_2024,GEMS-0227_3AZA1_0010/PHP02,6.279902886
NCH1_2024,GEMS-0227_3AZA1_0011/LH287,9.288340057
NCH1_2024,GEMS-0227_3AZA1_0011/PHP02,6.674444257
NCH1_2024,GEMS-0227_3AZA1_0012/PHP02,8.084077143
NCH1_2024,GEMS-0227_3AZA1_0013/LH287,6.383373549
NCH1_2024,GEMS-0227_3AZA1_0013/PHP02,9.881486871
NCH1_2024,GEMS-0227_3AZA1_0014/LH287,8.205338655
NCH1_2024,GEMS-0227_3AZA1_0016/LH287,6.817836592
NCH1_2024,GEMS-0227_3AZA1_0016/PHP02,6.860899771
NCH1_2024,GEMS-0227_3AZA1_0017/LH287,8.191555042
NCH1_2024,GEMS-0227_3AZA1_0017/PHP02,6.867672582
NCH1_2024,GEMS-0227_3AZA1_0018/LH287,10.16856118
NCH1_2024,GEMS-0227_3AZA1_0018/PHP02,7.214675577
NCH1_2024,GEMS-0227_3AZA1_0019/LH287,10.3113925
NCH1_2024,GEMS-0227_3AZA1_0019/PHP02,6.237592388
NCH1_2024,GEMS-0227_3AZA1_0021/LH287,8.977490681
NCH1_2024,GEMS-0227_3AZA1_0022/LH287,7.86840653
NCH1_2024,GEMS-0227_3AZA1_0023/PHP02,8.254960647
NCH1_2024,GEMS-0227_3AZA1_0024/LH287,9.840256597
NCH1_2024,GEMS-0227_3AZA1_0024/PHP02,9.465889952
NCH1_2024,GEMS-0227_3AZA1_0025/PHP02,7.849783239
NCH1_2024,GEMS-0227_3AZA1_0028/LH287,9.219565073
NCH1_2024,GEMS-0227_3AZA1_0028/PHP02,7.027777375
NCH1_2024,GEMS-0227_3AZA1_0029/LH287,10.51910191
NCH1_2024,GEMS-0227_3AZA1_0029/PHP02,6.819525738
NCH1_2024,GEMS-0227_3AZA1_0030/LH287,7.397287036
NCH1_2024,GEMS-0227_3AZA1_0030/PHP02,9.497251014
NCH1_2024,GEMS-0227_3AZA1_0032/LH287,11.28495117
NCH1_2024,GEMS-0227_3AZA1_0032/PHP02,5.339568224
NCH1_2024,GEMS-0227_3AZA1_0034/PHP02,9.379856176
NCH1_2024,GEMS-0227_3AZA1_0035/PHP02,8.51963711
NCH1_2024,GEMS-0227_3AZA1_0036/LH287,10.50790179
NCH1_2024,GEMS-0227_3AZA1_0036/PHP02,8.843981751
NCH1_2024,GEMS-0227_3AZA1_0040/LH287,9.248723159
NCH1_2024,GEMS-0227_3AZA1_0041/LH287,8.23270464
NCH1_2024,GEMS-0227_3AZA1_0041/PHP02,6.295351776
NCH1_2024,GEMS-0227_3AZA1_0043/LH287,8.111950784
NCH1_2024,GEMS-0227_3AZA1_0043/PHP02,8.044642013
NCH1_2024,GEMS-0227_3AZA1_0045/LH287,9.599966786
NCH1_2024,GEMS-0227_3AZA1_0045/PHP02,6.005856816
NCH1_2024,GEMS-0227_3AZA1_0048/LH287,9.669691154
NCH1_2024,GEMS-0227_3AZA1_0048/PHP02,6.267216154
NCH1_2024,GEMS-0227_3AZA1_0049/PHP02,8.699014239
NCH1_2024,GEMS-0227_FBLL_0001/LH287,10.70471102
NCH1_2024,GEMS-0227_FBLL_0001/PHP02,7.520534552
NCH1_2024,GEMS-0227_FBLL_0002/LH287,6.630444776
NCH1_2024,GEMS-0227_FBLL_0002/PHP02,6.043655496
NCH1_2024,GEMS-0227_FBLL_0003/PHP02,7.029676448
NCH1_2024,GEMS-0227_FBLL_0005/LH287,10.09888232
NCH1_2024,GEMS-0227_FBLL_0005/PHP02,9.018972816
NCH1_2024,GEMS-0227_FBLL_0007/LH287,10.46890912
NCH1_2024,GEMS-0227_FBLL_0008/LH287,11.27105642
NCH1_2024,GEMS-0227_FBLL_0008/PHP02,8.50069603
NCH1_2024,GEMS-0227_FBLL_0009/LH287,12.00974448
NCH1_2024,GEMS-0227_FBLL_0010/LH287,11.88831784
NCH1_2024,GEMS-0227_FBLL_0010/PHP02,8.981554858
NCH1_2024,GEMS-0227_FBLL_0012/LH287,10.56253766
NCH1_2024,GEMS-0227_FBLL_0012/PHP02,7.156181148
NCH1_2024,GEMS-0227_FBLL_0013/LH287,9.702091994
NCH1_2024,GEMS-0227_FBLL_0014/LH287,14.24331645
NCH1_2024,GEMS-0227_FBLL_0015/LH287,10.75785605
NCH1_2024,GEMS-0227_FBLL_0015/PHP02,9.182287513
NCH1_2024,GEMS-0227_FBLL_0016/LH287,11.73696614
NCH1_2024,GEMS-0227_FBLL_0017/PHP02,9.887022261
NCH1_2024,GEMS-0227_FBLL_0019/PHP02,6.947725759
NCH1_2024,GEMS-0227_FBLL_0020/LH287,9.09970848
NCH1_2024,GEMS-0227_FBLL_0020/PHP02,6.240084664
NCH1_2024,GEMS-0227_FBLL_0021/LH287,9.347668876
NCH1_2024,GEMS-0227_FBLL_0021/PHP02,6.14264119
NCH1_2024,GEMS-0227_FBLL_0022/LH287,11.00433044
NCH1_2024,GEMS-0227_FBLL_0023/LH287,9.382930016
NCH1_2024,GEMS-0227_FBLL_0024/LH287,10.33882205
NCH1_2024,GEMS-0227_FBLL_0024/PHP02,9.678380465
NCH1_2024,GEMS-0227_FBLL_0025/LH287,10.24880478
NCH1_2024,GEMS-0227_FBLL_0025/PHP02,8.980146728
NCH1_2024,GEMS-0227_FBLL_0026/LH287,9.494482037
NCH1_2024,GEMS-0227_FBLL_0026/PHP02,8.605327311
NCH1_2024,GEMS-0227_FBLL_0027/LH287,10.81767264
NCH1_2024,GEMS-0227_FBLL_0027/PHP02,7.66322887
NCH1_2024,GEMS-0227_FBLL_0028/LH287,11.85933144
NCH1_2024,GEMS-0227_FBLL_0028/PHP02,8.220159951
NCH1_2024,GEMS-0227_FBLL_0029/LH287,11.48764473
NCH1_2024,GEMS-0227_FBLL_0029/PHP02,6.303435813
NCH1_2024,GEMS-0227_FBLL_0030/PHP02,8.179894208
NCH1_2024,GEMS-0227_FBLL_0031/LH287,9.899202331
NCH1_2024,GEMS-0227_FBLL_0031/PHP02,8.872006386
NCH1_2024,GEMS-0227_FBLL_0032/PHP02,9.938515185
NCH1_2024,GEMS-0227_FBLL_0033/LH287,10.48996267
NCH1_2024,GEMS-0227_FBLL_0033/PHP02,6.657695889
NCH1_2024,GEMS-0227_FBLL_0034/PHP02,9.284297377
NCH1_2024,GEMS-0227_FBLL_0035/LH287,11.0671485
NCH1_2024,GEMS-0227_FBLL_0035/PHP02,8.75284799
NCH1_2024,GEMS-0227_FBLL_0036/LH287,11.48472353
NCH1_2024,GEMS-0227_FBLL_0036/PHP02,6.162068983
NCH1_2024,GEMS-0227_FBLL_0037/PHP02,6.496530608
NCH1_2024,GEMS-0227_FBLL_0038/LH287,12.04483404
NCH1_2024,GEMS-0227_FBLL_0038/PHP02,9.077869525
NCH1_2024,GEMS-0227_FBLL_0039/LH287,6.275293343
NCH1_2024,GEMS-0227_FBLL_0040/PHP02,7.24972427
NCH1_2024,GEMS-0227_FBLL_0041/PHP02,5.654963218
NCH1_2024,GEMS-0227_FBLL_0042/LH287,9.996730949
NCH1_2024,GEMS-0227_FBLL_0042/PHP02,10.86748342
NCH1_2024,GEMS-0227_FBLL_0043/LH287,10.12095283
NCH1_2024,GEMS-0227_FBLL_0044/LH287,8.883328846
NCH1_2024,GEMS-0227_FBLL_0045/LH287,11.60525766
NCH1_2024,GEMS-0227_FBLL_0045/PHP02,5.573406663
NCH1_2024,GEMS-0227_FBLL_0046/LH287,8.911894366
NCH1_2024,GEMS-0227_FBLL_0047/LH287,8.305656174
NCH1_2024,GEMS-0227_FBLL_0048/LH287,8.896935901
NCH1_2024,GEMS-0227_FBLL_0048/PHP02,7.532541225
NCH1_2024,GEMS-0227_FBLL_0049/LH287,9.428639446
NCH1_2024,GEMS-0227_FBLL_0049/PHP02,10.57234057
NCH1_2024,GEMS-0227_FBLL_0050/LH287,13.68361213
NCH1_2024,GEMS-0227_FBLL_0051/PHP02,8.752902498
NCH1_2024,GEMS-0227_FBLL_0052/LH287,9.963575348
NCH1_2024,GEMS-0227_FBLL_0052/PHP02,9.790353229
NCH1_2024,GEMS-0227_FBLL_0053/LH287,10.7569876
NCH1_2024,GEMS-0227_FBLL_0054/LH287,11.66592363
NCH1_2024,GEMS-0227_FBLL_0055/LH287,10.03025873
NCH1_2024,GEMS-0227_FBLL_0055/PHP02,8.959298448
NCH1_2024,GEMS-0227_FBLL_0057/LH287,7.948435601
NCH1_2024,GEMS-0227_FBLL_0058/LH287,9.773207267
NCH1_2024,GEMS-0227_FBLL_0058/PHP02,7.85078612
NCH1_2024,GEMS-0227_FBLL_0059/LH287,11.13590797
NCH1_2024,GEMS-0227_FBLL_0059/PHP02,6.787729776
NCH1_2024,GEMS-0227_FBLL_0060/LH287,11.04402934
NCH1_2024,GEMS-0227_FBLL_0060/PHP02,6.401522627
NCH1_2024,GEMS-0227_FBLL_0064/LH287,9.816834245
NCH1_2024,GEMS-0227_FBLL_0064/PHP02,7.181926809
NCH1_2024,GEMS-0227_FBLL_0066/LH287,10.37120165
NCH1_2024,GEMS-0227_FBLL_0066/PHP02,4.370433513
NCH1_2024,GEMS-0227_FBLL_0067/LH287,12.16554838
NCH1_2024,GEMS-0227_FBLL_0067/PHP02,9.42965471
NCH1_2024,GEMS-0227_FBLL_0068/LH287,11.35363253
NCH1_2024,GEMS-0227_FBLL_0068/PHP02,7.341544778
NCH1_2024,GEMS-0227_FBLL_0069/LH287,11.95431853
NCH1_2024,GEMS-0227_FBLL_0069/PHP02,9.606832603
NCH1_2024,GEMS-0227_FBLL_0070/LH287,11.51157376
NCH1_2024,GEMS-0227_FBLL_0070/PHP02,8.149091068
NCH1_2024,GEMS-0227_FBLL_0071/LH287,11.30135076
NCH1_2024,GEMS-0227_FBLL_0071/PHP02,9.582618778
NCH1_2024,GEMS-0227_FBLL_0072/PHP02,7.778757498
NCH1_2024,GEMS-0227_FBLL_0073/LH287,11.16061661
NCH1_2024,GEMS-0227_FBLL_0075/LH287,12.01257794
NCH1_2024,GEMS-0227_FBLL_0075/PHP02,9.443079508
NCH1_2024,GEMS-0227_FBLL_0077/LH287,10.28605022
NCH1_2024,GEMS-0227_FBLL_0077/PHP02,6.299812136
NCH1_2024,GEMS-0227_FBLL_0078/LH287,13.3510965
NCH1_2024,GEMS-0227_FBLL_0078/PHP02,10.1766361
NCH1_2024,GEMS-0227_FBLL_0079/LH287,10.53995802
NCH1_2024,GEMS-0227_FBLL_0079/PHP02,6.455670126
NCH1_2024,GEMS-0227_FBLL_0080/LH287,13.1433459
NCH1_2024,GEMS-0227_FBLL_0080/PHP02,8.665883029
NCH1_2024,GEMS-0227_FBLL_0082/LH287,12.91348198
NCH1_2024,GEMS-0227_FBLL_0082/PHP02,9.162399181
NCH1_2024,GEMS-0227_FBLL_0084/LH287,7.824898623
NCH1_2024,GEMS-0227_FBLL_0086/LH287,7.61598852
NCH1_2024,GEMS-0227_FBLL_0086/PHP02,8.187803593
NCH1_2024,GEMS-0227_FBLL_0087/PHP02,7.341181204
NCH1_2024,GEMS-0227_FBLL_0088/LH287,12.34427974
NCH1_2024,GEMS-0227_FBLL_0089/LH287,13.10412315
NCH1_2024,GEMS-0227_FBLL_0090/LH287,10.2011133
NCH1_2024,GEMS-0227_FBLL_0090/PHP02,7.541600543
NCH1_2024,GEMS-0227_FBLL_0093/LH287,11.7805779
NCH1_2024,GEMS-0227_FBLL_0093/PHP02,6.962801832
NCH1_2024,GEMS-0227_FBLL_0094/LH287,8.681891764
NCH1_2024,GEMS-0227_FBLL_0094/PHP02,10.11128683
NCH1_2024,GEMS-0227_FBLL_0095/LH287,9.605161005
NCH1_2024,GEMS-0227_FBLL_0095/PHP02,5.282818782
NCH1_2024,GEMS-0227_FBLL_0096/LH287,10.1027101
NCH1_2024,GEMS-0227_FBLL_0096/PHP02,8.954042947
NCH1_2024,GEMS-0227_FBLL_0097/PHP02,4.432562447
NCH1_2024,GEMS-0227_FBLL_0098/LH287,10.71790019
NCH1_2024,GEMS-0227_FBLL_0098/PHP02,7.973922213
NCH1_2024,GEMS-0227_FBLL_0101/LH287,10.86071588
NCH1_2024,GEMS-0227_FBLL_0102/LH287,9.142586267
NCH1_2024,GEMS-0227_FBLL_0102/PHP02,6.140374596
NCH1_2024,GEMS-0227_FBLL_0105/LH287,7.658027055
NCH1_2024,GEMS-0227_FBLL_0105/PHP02,8.237802027
NCH1_2024,GEMS-0227_FBLL_0106/LH287,11.19582959
NCH1_2024,GEMS-0227_FBLL_0107/LH287,10.88235005
NCH1_2024,GEMS-0227_FBLL_0107/PHP02,8.617682223
NCH1_2024,GEMS-0227_FBLL_0110/LH287,11.67430169
NCH1_2024,GEMS-0227_FBLL_0110/PHP02,8.32132978
NCH1_2024,GEMS-0227_FBLL_0111/LH287,10.96828202
NCH1_2024,GEMS-0227_FBLL_0113/LH287,10.15181441
NCH1_2024,GEMS-0227_FBLL_0114/PHP02,7.191367463
NCH1_2024,GEMS-0227_FBLL_0115/LH287,9.432193477
NCH1_2024,GEMS-0227_FBLL_0115/PHP02,7.714132915
NCH1_2024,GEMS-0227_FBLL_0116/LH287,10.38455398
NCH1_2024,GEMS-0227_FBLL_0116/PHP02,8.203143468
NCH1_2024,GEMS-0227_FBLL_0117/LH287,8.802871365
NCH1_2024,GEMS-0227_FBLL_0117/PHP02,5.3954197
NCH1_2024,GEMS-0227_FBLL_0118/PHP02,8.537776587
NCH1_2024,GEMS-0227_FBLL_0121/LH287,10.12400711
NCH1_2024,GEMS-0227_FBLL_0124/PHP02,6.158379629
NCH1_2024,GEMS-0227_FBLL_0125/PHP02,7.05609911
NCH1_2024,GEMS-0227_FBLL_0133/LH287,6.848855371
NCH1_2024,GEMS-0227_FBLL_0133/PHP02,8.750639432
NCH1_2024,GEMS-0227_FBLL_0134/LH287,9.526951634
NCH1_2024,GEMS-0227_FBLL_0134/PHP02,8.689142974
NCH1_2024,GEMS-0227_FBLL_0136/LH287,11.29016501
NCH1_2024,GEMS-0227_PHB47_0001/LH287,11.46771125
NCH1_2024,GEMS-0227_PHB47_0001/PHP02,7.972741472
NCH1_2024,GEMS-0227_PHB47_0002/LH287,10.05721424
NCH1_2024,GEMS-0227_PHB47_0002/PHP02,7.097978372
NCH1_2024,GEMS-0227_PHB47_0003/LH287,9.174075001
NCH1_2024,GEMS-0227_PHB47_0004/LH287,10.31965959
NCH1_2024,GEMS-0227_PHB47_0004/PHP02,10.78357181
NCH1_2024,GEMS-0227_PHB47_0006/LH287,11.11320124
NCH1_2024,GEMS-0227_PHB47_0006/PHP02,9.089936733
NCH1_2024,GEMS-0227_PHB47_0007/LH287,10.81617044
NCH1_2024,GEMS-0227_PHB47_0007/PHP02,5.676858754
NCH1_2024,GEMS-0227_PHB47_0009/PHP02,5.541081574
NCH1_2024,GEMS-0227_PHB47_0010/LH287,9.163599088
NCH1_2024,GEMS-0227_PHB47_0011/LH287,12.48734112
NCH1_2024,GEMS-0227_PHB47_0011/PHP02,8.464543185
NCH1_2024,GEMS-0227_PHB47_0012/PHP02,9.398953094
NCH1_2024,GEMS-0227_PHB47_0014/PHP02,9.355439794
NCH1_2024,GEMS-0227_PHB47_0016/LH287,6.532734605
NCH1_2024,GEMS-0227_PHB47_0016/PHP02,9.646480485
NCH1_2024,GEMS-0227_PHB47_0022/LH287,11.74550214
NCH1_2024,GEMS-0227_PHB47_0022/PHP02,8.829596763
NCH1_2024,GEMS-0227_PHB47_0023/PHP02,4.242528402
NCH1_2024,GEMS-0227_PHB47_0024/LH287,10.4948082
NCH1_2024,GEMS-0227_PHB47_0024/PHP02,8.531269371
NCH1_2024,GEMS-0227_PHB47_0025/LH287,10.16210759
NCH1_2024,GEMS-0227_PHB47_0025/PHP02,8.138964148
NCH1_2024,GEMS-0227_PHB47_0026/LH287,8.092044295
NCH1_2024,GEMS-0227_PHB47_0026/PHP02,9.65141416
NCH1_2024,GEMS-0227_PHBW8_0001/PHP02,8.71762725
NCH1_2024,GEMS-0227_PHBW8_0003/PHP02,5.374892078
NCH1_2024,GEMS-0227_PHBW8_0004/LH287,7.13617665
NCH1_2024,GEMS-0227_PHBW8_0004/PHP02,8.039349541
NCH1_2024,GEMS-0227_PHBW8_0005/LH287,10.46972286
NCH1_2024,GEMS-0227_PHBW8_0006/LH287,11.99087435
NCH1_2024,GEMS-0227_PHBW8_0006/PHP02,10.26073424
NCH1_2024,GEMS-0227_PHBW8_0007/LH287,6.879204859
NCH1_2024,GEMS-0227_PHBW8_0007/PHP02,6.569537197
NCH1_2024,GEMS-0227_PHBW8_0009/PHP02,5.938173951
NCH1_2024,GEMS-0227_PHBW8_0010/LH287,10.9211975
NCH1_2024,GEMS-0227_PHBW8_0010/PHP02,9.364836751
NCH1_2024,GEMS-0227_PHBW8_0011/LH287,10.54899164
NCH1_2024,GEMS-0227_PHBW8_0012/LH287,8.701850509
NCH1_2024,GEMS-0227_PHBW8_0012/PHP02,9.167420921
